IdxCd,IdxNm,TrdDt,OpPr,HiPr,LoPr,ClPr
399001,深证成指,2014-06-25,7238.82,7238.82,7174.60,7217.65
399001,深证成指,2014-06-26,7219.17,7306.73,7219.17,7291.88
399001,深证成指,2014-06-27,7291.18,7344.79,7270.52,7312.62
399001,深证成指,2014-06-30,7312.68,7362.43,7312.68,7343.27
399001,深证成指,2014-07-01,7340.59,7350.87,7277.41,7297.49
399001,深证成指,2014-07-02,7298.02,7319.35,7258.31,7310.38
399001,深证成指,2014-07-03,7300.25,7362.39,7286.18,7335.54
399001,深证成指,2014-07-04,7346.69,7363.16,7318.57,7333.91
399001,深证成指,2014-07-07,7336.63,7373.23,7301.57,7321.52
399001,深证成指,2014-07-08,7319.28,7358.33,7277.46,7358.33
399001,深证成指,2014-07-09,7341.17,7342.32,7192.71,7192.71
399001,深证成指,2014-07-10,7193.22,7218.10,7149.38,7159.63
399001,深证成指,2014-07-11,7158.58,7232.72,7146.45,7206.97
399001,深证成指,2014-07-14,7206.13,7279.15,7180.21,7278.86
399001,深证成指,2014-07-15,7278.96,7314.18,7270.12,7304.41
399001,深证成指,2014-07-16,7289.19,7324.68,7251.57,7261.91
399001,深证成指,2014-07-17,7251.15,7251.15,7151.43,7194.74
399001,深证成指,2014-07-18,7166.65,7312.83,7159.84,7259.45
399001,深证成指,2014-07-21,7264.54,7301.15,7251.35,7274.51
399001,深证成指,2014-07-22,7261.37,7384.87,7258.58,7372.65
399001,深证成指,2014-07-23,7362.74,7412.84,7341.56,7375.31
399001,深证成指,2014-07-24,7384.92,7510.42,7384.92,7503.40
399001,深证成指,2014-07-25,7528.34,7578.12,7503.62,7578.12
399001,深证成指,2014-07-28,7630.35,7826.79,7630.35,7808.66
399001,深证成指,2014-07-29,7828.35,7895.73,7799.14,7867.04
399001,深证成指,2014-07-30,7867.93,7920.97,7820.80,7853.23
399001,深证成指,2014-07-31,7845.80,7957.46,7821.71,7956.91
399001,深证成指,2014-08-01,7919.78,8021.15,7880.42,7880.98
399001,深证成指,2014-08-04,7896.97,8006.91,7892.55,8006.91
399001,深证成指,2014-08-05,8007.47,8032.28,7950.52,8007.76
399001,深证成指,2014-08-06,7962.56,8022.54,7883.08,7995.50
399001,深证成指,2014-08-07,7990.00,8027.51,7869.88,7872.95
399001,深证成指,2014-08-08,7890.88,7929.12,7845.26,7885.33
399001,深证成指,2014-08-11,7902.24,8017.13,7902.24,8009.73
399001,深证成指,2014-08-12,8000.92,8000.92,7933.51,7966.89
399001,深证成指,2014-08-13,7967.91,8029.73,7897.80,7980.49
399001,深证成指,2014-08-14,7977.33,7998.91,7887.95,7893.90
399001,深证成指,2014-08-15,7901.19,8012.14,7891.06,7982.07
399001,深证成指,2014-08-18,8018.18,8058.55,7985.89,8045.86
399001,深证成指,2014-08-19,8064.62,8073.22,7994.50,8043.25
399001,深证成指,2014-08-20,8029.51,8060.51,8000.21,8023.07
399001,深证成指,2014-08-21,8021.15,8024.65,7904.07,8010.71
399001,深证成指,2014-08-22,8003.53,8074.42,7997.59,8059.40
399001,深证成指,2014-08-25,8054.88,8056.21,7925.22,7934.81
399001,深证成指,2014-08-26,7915.33,7946.39,7786.23,7813.98
399001,深证成指,2014-08-27,7809.52,7881.25,7809.52,7841.07
399001,深证成指,2014-08-28,7840.39,7854.28,7735.68,7743.54
399001,深证成指,2014-08-29,7758.36,7841.70,7755.47,7841.70
399001,深证成指,2014-09-01,7852.91,7944.15,7852.87,7941.16
399001,深证成指,2014-09-02,7958.85,8046.71,7923.98,8043.31
399001,深证成指,2014-09-03,8051.09,8136.56,8051.09,8115.87
